Date(UTC);Pair;Base Asset;Quote Asset;Type;Price;Amount;Total;Fee;Fee Coin
2025-07-18 18:42:26;BTC/EUR;BTC;EUR;SELL;101199.55;0.00905;915.8559275;0.87006313;EUR
2025-07-18 18:35:34;SOL/EUR;SOL;EUR;BUY;153.49;2.025;310.81725;0.00192375;SOL
2025-07-18 18:35:34;SOL/EUR;SOL;EUR;BUY;153.49;0.049;7.52101;0.00004655;SOL
2025-07-18 18:35:34;SOL/EUR;SOL;EUR;BUY;153.46;2.025;310.7565;0.00192375;SOL
2025-07-18 18:35:34;SOL/EUR;SOL;EUR;BUY;153.49;0.718;110.20582;0.0006821;SOL
2025-07-18 18:35:34;SOL/EUR;SOL;EUR;BUY;153.47;0.049;7.52003;0.00004655;SOL
2025-07-18 18:35:34;SOL/EUR;SOL;EUR;BUY;153.49;2.884;442.66516;0.0027398;SOL
2025-07-18 18:35:34;SOL/EUR;SOL;EUR;BUY;153.48;3.902;598.87896;0.0037069;SOL
2025-07-18 18:35:34;SOL/EUR;SOL;EUR;BUY;153.49;1.88;288.5612;0.001786;SOL
2025-07-18 18:35:34;SOL/EUR;SOL;EUR;BUY;153.46;0.626;96.06596;0.0005947;SOL
2025-07-18 18:27:15;BTC/EUR;BTC;EUR;BUY;101177.26;0.0018;182.119068;0.00000171;BTC
2025-07-18 18:27:15;BTC/EUR;BTC;EUR;BUY;101177.26;0.00314;317.6965964;0.00000298;BTC
2025-07-18 18:27:15;BTC/EUR;BTC;EUR;BUY;101177.26;0.01653;1672.4601078;0.0000157;BTC
2025-07-18 18:23:09;BTC/EUR;BTC;EUR;SELL;101048.89;0.01245;1258.0586805;1.19515575;EUR
2025-07-18 18:23:09;BTC/EUR;BTC;EUR;SELL;101048.89;0.009;909.44001;0.86396801;EUR
2025-07-18 18:07:35;BTC/EUR;BTC;EUR;BUY;101131.26;0.00663;670.5002538;0.0000063;BTC
2025-07-18 18:07:35;BTC/EUR;BTC;EUR;BUY;101131.26;0.00992;1003.2220992;0.00000942;BTC
2025-07-18 18:07:35;BTC/EUR;BTC;EUR;BUY;101131.26;0.00494;499.5884244;0.00000469;BTC
2025-07-18 16:55:05;BTC/EUR;BTC;EUR;SELL;101302.55;0.00676;684.805238;0.65056498;EUR
2025-07-18 16:55:05;BTC/EUR;BTC;EUR;SELL;101302.55;0.01369;1386.8319095;1.31749031;EUR
2025-07-18 16:55:05;BTC/EUR;BTC;EUR;SELL;101302.55;0.00102;103.328601;0.09816217;EUR
2025-07-18 16:39:27;BTC/EUR;BTC;EUR;BUY;101214.44;0.02147;2173.0740268;0.0000204;BTC
2025-07-18 16:15:33;XRP/EUR;XRP;EUR;SELL;2.9082;218.7;636.02334;0.60422217;EUR
2025-07-18 16:15:33;XRP/EUR;XRP;EUR;SELL;2.9083;530.6;1543.14398;1.46598678;EUR
2025-07-18 16:07:15;XRP/EUR;XRP;EUR;BUY;2.8975;119.8;347.1205;0.11381;XRP
2025-07-18 16:07:15;XRP/EUR;XRP;EUR;BUY;2.8976;98.9;286.57264;0.093955;XRP
2025-07-18 16:07:15;XRP/EUR;XRP;EUR;BUY;2.8975;530.6;1537.4135;0.50407;XRP
2025-07-18 15:50:17;ETH/EUR;ETH;EUR;SELL;3054.95;0.1446;441.74577;0.41965848;EUR
2025-07-18 15:50:17;ETH/EUR;ETH;EUR;SELL;3054.94;0.001;3.05494;0.00290219;EUR
2025-07-18 15:50:17;ETH/EUR;ETH;EUR;SELL;3055.22;0.425;1298.4685;1.23354508;EUR
2025-07-18 15:50:17;ETH/EUR;ETH;EUR;SELL;3055.22;0.1405;429.25841;0.40779549;EUR
2025-07-18 15:50:17;ETH/EUR;ETH;EUR;SELL;3055.14;0.0025;7.63785;0.00725596;EUR
2025-07-18 15:50:17;ETH/EUR;ETH;EUR;SELL;3055.2;0.002;6.1104;0.00580488;EUR
2025-07-18 15:42:49;SOL/EUR;SOL;EUR;SELL;150.18;2.025;304.1145;0.28890878;EUR
2025-07-18 15:42:49;SOL/EUR;SOL;EUR;SELL;150.17;10.234;1536.83978;1.45999779;EUR
2025-07-18 15:42:49;SOL/EUR;SOL;EUR;SELL;150.18;2.046;307.26828;0.29190487;EUR
2025-07-18 15:42:49;SOL/EUR;SOL;EUR;SELL;150.17;0.037;5.55629;0.00527848;EUR
2025-07-18 15:42:49;SOL/EUR;SOL;EUR;SELL;150.17;0.073;10.96241;0.01041429;EUR
2025-07-18 15:42:46;ETH/EUR;ETH;EUR;BUY;3033.34;0.425;1289.1695;0.00040375;ETH
2025-07-18 15:42:46;ETH/EUR;ETH;EUR;BUY;3033.65;0.1995;605.213175;0.00018953;ETH
2025-07-18 15:42:46;ETH/EUR;ETH;EUR;BUY;3033.64;0.0911;276.364604;0.00008655;ETH
2025-07-18 15:40:59;DOGE/EUR;DOGE;EUR;SELL;0.2037;7609;1549.9533;1.47245564;EUR
2025-07-18 15:40:59;DOGE/EUR;DOGE;EUR;SELL;0.20372;405;82.5066;0.07838127;EUR
2025-07-18 15:40:59;DOGE/EUR;DOGE;EUR;SELL;0.20371;2671;544.10941;0.51690394;EUR
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20408;405;82.6524;0.38475;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20408;8;1.63264;0.0076;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20413;2180;445.0034;2.071;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20406;8;1.63248;0.0076;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20412;405;82.6686;0.38475;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20409;2101;428.79309;1.99595;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20405;405;82.64025;0.38475;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20414;4165;850.2431;3.95675;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20412;8;1.63296;0.0076;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.2041;8;1.6328;0.0076;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20406;1000;204.06;0.95;DOGE
2025-07-18 15:37:29;DOGE/EUR;DOGE;EUR;BUY;0.20406;8;1.63248;0.0076;DOGE
2025-07-18 15:36:36;SOL/EUR;SOL;EUR;BUY;150.64;2.025;305.046;0.00192375;SOL
2025-07-18 15:36:36;SOL/EUR;SOL;EUR;BUY;150.66;0.626;94.31316;0.0005947;SOL
2025-07-18 15:36:36;SOL/EUR;SOL;EUR;BUY;150.65;0.626;94.3069;0.0005947;SOL
2025-07-18 15:36:36;SOL/EUR;SOL;EUR;BUY;150.66;8.487;1278.65142;0.00806265;SOL
2025-07-18 15:36:36;SOL/EUR;SOL;EUR;BUY;150.66;2.025;305.0865;0.00192375;SOL
2025-07-18 15:36:36;SOL/EUR;SOL;EUR;BUY;150.64;0.626;94.30064;0.0005947;SOL
2025-07-18 14:56:43;BTC/EUR;BTC;EUR;SELL;101604.9;0.00087;88.396263;0.08397645;EUR
2025-07-18 14:56:43;BTC/EUR;BTC;EUR;SELL;101604.9;0.02059;2092.044891;1.98744265;EUR
2025-07-18 14:46:02;SOL/EUR;SOL;EUR;SELL;153.04;5.17;791.2168;0.75165596;EUR
2025-07-18 14:46:02;SOL/EUR;SOL;EUR;SELL;153.04;0.626;95.80304;0.09101289;EUR
2025-07-18 14:46:02;SOL/EUR;SOL;EUR;SELL;153.05;1;153.05;0.1453975;EUR
2025-07-18 14:46:02;SOL/EUR;SOL;EUR;SELL;153.06;0.626;95.81556;0.09102478;EUR
2025-07-18 14:46:02;SOL/EUR;SOL;EUR;SELL;153.05;1.52;232.636;0.2210042;EUR
2025-07-18 14:46:02;SOL/EUR;SOL;EUR;SELL;153.07;0.626;95.82182;0.09103073;EUR
2025-07-18 14:46:02;SOL/EUR;SOL;EUR;SELL;153.06;2.025;309.9465;0.29444918;EUR
2025-07-18 14:46:02;SOL/EUR;SOL;EUR;SELL;153.05;0.626;95.8093;0.09101884;EUR
2025-07-18 14:46:02;SOL/EUR;SOL;EUR;SELL;153.07;2.025;309.96675;0.29446841;EUR
2025-07-18 14:45:07;XRP/EUR;XRP;EUR;SELL;2.9591;119.8;354.50018;0.33677517;EUR
2025-07-18 14:45:07;XRP/EUR;XRP;EUR;SELL;2.9591;618.6;1830.49926;1.7389743;EUR
2025-07-18 14:42:17;XRP/EUR;XRP;EUR;BUY;2.931;620;1817.22;0.589;XRP
2025-07-18 14:42:17;XRP/EUR;XRP;EUR;BUY;2.9308;119.8;351.10984;0.11381;XRP
2025-07-18 14:41:21;SOL/EUR;SOL;EUR;BUY;152.16;2.025;308.124;0.00192375;SOL
2025-07-18 14:41:21;SOL/EUR;SOL;EUR;BUY;152.18;2.025;308.1645;0.00192375;SOL
2025-07-18 14:41:21;SOL/EUR;SOL;EUR;BUY;152.2;1.941;295.4202;0.00184395;SOL
2025-07-18 14:41:21;SOL/EUR;SOL;EUR;BUY;152.2;0.05;7.61;0.0000475;SOL
2025-07-18 14:41:21;SOL/EUR;SOL;EUR;BUY;152.18;0.05;7.609;0.0000475;SOL
2025-07-18 14:41:21;SOL/EUR;SOL;EUR;BUY;152.16;0.05;7.608;0.0000475;SOL
2025-07-18 14:41:21;SOL/EUR;SOL;EUR;BUY;152.2;0.05;7.61;0.0000475;SOL
2025-07-18 14:41:21;SOL/EUR;SOL;EUR;BUY;152.14;8.081;1229.44334;0.00767695;SOL
2025-07-18 14:41:15;BTC/EUR;BTC;EUR;BUY;100905.08;0.00015;15.135762;0.00000014;BTC
2025-07-18 14:41:15;BTC/EUR;BTC;EUR;BUY;100915.16;0.00947;955.6665652;0.000009;BTC
2025-07-18 14:41:15;BTC/EUR;BTC;EUR;BUY;100905.08;0.00213;214.9278204;0.00000202;BTC
2025-07-18 14:41:15;BTC/EUR;BTC;EUR;BUY;100910.13;0.00495;499.5051435;0.0000047;BTC
2025-07-18 14:41:15;BTC/EUR;BTC;EUR;BUY;100905.08;0.0048;484.344384;0.00000456;BTC
2025-07-18 14:23:00;BTC/EUR;BTC;EUR;SELL;101285.53;0.00005;5.0642765;0.00481106;EUR
2025-07-18 14:23:00;BTC/EUR;BTC;EUR;SELL;101285.53;0.02128;2155.3560784;2.04758827;EUR
2025-07-18 14:17:15;BTC/EUR;BTC;EUR;BUY;101774.98;0.0054;549.584892;0.00000513;BTC
2025-07-18 14:17:15;BTC/EUR;BTC;EUR;BUY;101774.98;0.00892;907.8328216;0.00000847;BTC
2025-07-18 14:17:15;BTC/EUR;BTC;EUR;BUY;101774.98;0.00701;713.4426098;0.00000666;BTC
2025-07-18 14:05:59;BTC/EUR;BTC;EUR;SELL;101882.1;0.00556;566.464476;0.53814125;EUR
2025-07-18 14:05:59;BTC/EUR;BTC;EUR;SELL;101882.1;0.00818;833.395578;0.7917258;EUR
2025-07-18 14:05:59;BTC/EUR;BTC;EUR;SELL;101882.1;0.00753;767.172213;0.7288136;EUR
2025-07-18 13:50:22;BTC/EUR;BTC;EUR;BUY;101943.91;0.00526;536.2249666;0.000005;BTC
2025-07-18 13:50:22;BTC/EUR;BTC;EUR;BUY;101943.91;0.00191;194.7128681;0.00000181;BTC
2025-07-18 13:50:22;BTC/EUR;BTC;EUR;BUY;101943.91;0.01413;1440.4674483;0.00001342;BTC
2025-07-18 13:43:52;BTC/EUR;BTC;EUR;SELL;101918;0.00045;45.8631;0.04356995;EUR
2025-07-18 13:43:52;BTC/EUR;BTC;EUR;SELL;101918;0.00176;179.37568;0.1704069;EUR
2025-07-18 13:43:52;BTC/EUR;BTC;EUR;SELL;101918;0.00638;650.23684;0.617725;EUR
2025-07-18 13:43:52;BTC/EUR;BTC;EUR;SELL;101918;0.01227;1250.53386;1.18800717;EUR
2025-07-18 13:43:52;BTC/EUR;BTC;EUR;SELL;101918;0.00043;43.82474;0.0416335;EUR
2025-07-18 13:28:18;BTC/EUR;BTC;EUR;BUY;101911.49;0.02101;2141.1604049;0.00001996;BTC
2025-07-18 13:28:18;BTC/EUR;BTC;EUR;BUY;101911.49;0.00008;8.1529192;0.00000008;BTC
2025-07-18 13:28:18;BTC/EUR;BTC;EUR;BUY;101911.49;0.00023;23.4396427;0.00000022;BTC
2025-07-18 13:23:33;XRP/EUR;XRP;EUR;SELL;2.9822;119.8;357.26756;0.33940418;EUR
2025-07-18 13:23:33;XRP/EUR;XRP;EUR;SELL;2.9822;457.8;1365.25116;1.2969886;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101967.71;0.00433;441.5201843;0.41944418;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101964.63;0.00034;34.6679742;0.03293458;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101967.7;0.01442;1470.374234;1.39685552;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101969.73;0.00818;834.1123914;0.79240677;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101959.84;0.00309;315.0559056;0.29930311;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101959.83;0.0005;50.979915;0.04843092;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101959.25;0.02418;2465.374665;2.34210593;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101960.64;0.00008;8.1568512;0.00774901;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101964.3;0.00006;6.117858;0.00581197;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101962.71;0.00435;443.5377885;0.4213609;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101969.73;0.00483;492.5137959;0.46788811;EUR
2025-07-18 13:22:58;BTC/EUR;BTC;EUR;SELL;101962.7;0.01442;1470.302134;1.39678703;EUR
2025-07-18 13:04:51;BTC/EUR;BTC;EUR;SELL;102266.88;0.00019;19.4307072;0.01845917;EUR
2025-07-18 13:04:51;BTC/EUR;BTC;EUR;SELL;102266.88;0.00006;6.1360128;0.00582921;EUR
2025-07-18 13:04:51;BTC/EUR;BTC;EUR;SELL;102262.09;0.00829;847.7527261;0.80536509;EUR
2025-07-18 13:04:51;BTC/EUR;BTC;EUR;SELL;102262.15;0.00031;31.7012665;0.0301162;EUR
2025-07-18 13:04:51;BTC/EUR;BTC;EUR;SELL;102266.88;0.00086;87.9495168;0.08355204;EUR
2025-07-18 13:04:51;BTC/EUR;BTC;EUR;SELL;102263.15;0.00007;7.1584205;0.0068005;EUR
2025-07-18 12:49:22;BTC/EUR;BTC;EUR;BUY;102614.64;0.00978;1003.5711792;0.00000929;BTC
2025-07-18 12:48:24;BTC/EUR;BTC;EUR;SELL;102603.85;0.00372;381.686322;0.36260201;EUR
2025-07-18 12:48:24;BTC/EUR;BTC;EUR;SELL;102603.85;0.00607;622.8053695;0.5916651;EUR
2025-07-18 12:32:36;BTC/EUR;BTC;EUR;BUY;102476.8;0.00979;1003.247872;0.0000093;BTC
2025-07-18 12:30:01;SOL/EUR;SOL;EUR;SELL;153.6;0.197;30.2592;0.02874624;EUR
2025-07-18 12:30:01;SOL/EUR;SOL;EUR;SELL;153.62;1.812;278.35944;0.26444147;EUR
2025-07-18 12:30:01;SOL/EUR;SOL;EUR;SELL;153.61;0.626;96.15986;0.09135187;EUR
2025-07-18 12:30:01;SOL/EUR;SOL;EUR;SELL;153.64;2.025;311.121;0.29556495;EUR
2025-07-18 12:30:01;SOL/EUR;SOL;EUR;SELL;153.64;0.626;96.17864;0.09136971;EUR
2025-07-18 12:30:01;SOL/EUR;SOL;EUR;SELL;153.63;0.626;96.17238;0.09136376;EUR
2025-07-18 12:30:01;SOL/EUR;SOL;EUR;SELL;153.62;0.626;96.16612;0.09135781;EUR
2025-07-18 12:14:14;SOL/EUR;SOL;EUR;BUY;153.43;0.626;96.04718;0.0005947;SOL
2025-07-18 12:14:14;SOL/EUR;SOL;EUR;BUY;153.41;0.626;96.03466;0.0005947;SOL
2025-07-18 12:14:14;SOL/EUR;SOL;EUR;BUY;153.43;2.025;310.69575;0.00192375;SOL
2025-07-18 12:14:14;SOL/EUR;SOL;EUR;BUY;153.43;3.261;500.33523;0.00309795;SOL
2025-07-18 12:12:32;SOL/EUR;SOL;EUR;SELL;153.5;2.025;310.8375;0.29529563;EUR
2025-07-18 12:12:32;SOL/EUR;SOL;EUR;SELL;153.49;0.626;96.08474;0.0912805;EUR
2025-07-18 12:12:32;SOL/EUR;SOL;EUR;SELL;153.5;0.626;96.091;0.09128645;EUR
2025-07-18 12:12:32;SOL/EUR;SOL;EUR;SELL;153.47;0.045;6.90615;0.00656084;EUR
2025-07-18 12:12:32;SOL/EUR;SOL;EUR;SELL;153.48;1.958;300.51384;0.28548815;EUR
2025-07-18 12:12:32;SOL/EUR;SOL;EUR;SELL;153.48;0.626;96.07848;0.09127456;EUR
2025-07-18 12:12:32;SOL/EUR;SOL;EUR;SELL;153.47;0.626;96.07222;0.09126861;EUR
2025-07-18 12:08:17;ETH/EUR;ETH;EUR;SELL;3105.43;0.2136;663.319848;0.63015386;EUR
2025-07-18 12:08:17;ETH/EUR;ETH;EUR;SELL;3105.43;0.1098;340.976214;0.3239274;EUR
2025-07-18 12:07:15;BTC/EUR;BTC;EUR;SELL;102421.78;0.00043;44.0413654;0.0418393;EUR
2025-07-18 12:07:15;BTC/EUR;BTC;EUR;SELL;102421.78;0.00043;44.0413654;0.0418393;EUR
2025-07-18 12:07:15;BTC/EUR;BTC;EUR;SELL;102421.78;0.00787;806.0594086;0.76575644;EUR
2025-07-18 12:07:15;BTC/EUR;BTC;EUR;SELL;102421.78;0.00011;11.2663958;0.01070308;EUR
2025-07-18 12:07:15;BTC/EUR;BTC;EUR;SELL;102415.35;0.00097;99.3428895;0.09437575;EUR
2025-07-18 11:57:09;SOL/EUR;SOL;EUR;BUY;153.36;2.025;310.554;0.00192375;SOL
2025-07-18 11:57:09;SOL/EUR;SOL;EUR;BUY;153.36;0.09;13.8024;0.0000855;SOL
2025-07-18 11:57:09;SOL/EUR;SOL;EUR;BUY;153.37;1.187;182.05019;0.00112765;SOL
2025-07-18 11:57:09;SOL/EUR;SOL;EUR;BUY;153.36;0.442;67.78512;0.0004199;SOL
2025-07-18 11:57:09;SOL/EUR;SOL;EUR;BUY;153.36;2.8;429.408;0.00266;SOL
2025-07-18 11:52:40;ETH/EUR;ETH;EUR;BUY;3102.84;0.1851;574.335684;0.00017585;ETH
2025-07-18 11:52:40;ETH/EUR;ETH;EUR;BUY;3102.84;0.1383;429.122772;0.00013139;ETH
2025-07-18 11:51:44;BTC/EUR;BTC;EUR;BUY;102309.59;0.00981;1003.6570779;0.00000932;BTC
2025-07-18 11:50:46;BTC/EUR;BTC;EUR;SELL;102308.49;0.00982;1004.6693718;0.9544359;EUR
2025-07-18 11:31:43;BTC/EUR;BTC;EUR;BUY;102135.89;0.00053;54.1320217;0.0000005;BTC
2025-07-18 11:31:43;BTC/EUR;BTC;EUR;BUY;102132.24;0.00041;41.8742184;0.00000039;BTC
2025-07-18 11:31:43;BTC/EUR;BTC;EUR;BUY;102136.79;0.00888;906.9746952;0.00000844;BTC
2025-07-18 11:12:41;ETH/EUR;ETH;EUR;SELL;3100.39;0.1207;374.217073;0.35550622;EUR
2025-07-18 11:12:41;ETH/EUR;ETH;EUR;SELL;3100.39;0.2019;625.968741;0.5946703;EUR
2025-07-18 11:11:00;ETH/EUR;ETH;EUR;BUY;3111.05;0.3037;944.825885;0.00028852;ETH
2025-07-18 11:11:00;ETH/EUR;ETH;EUR;BUY;3111.05;0.0189;58.798845;0.00001796;ETH
2025-07-18 11:08:31;BTC/EUR;BTC;EUR;SELL;102292.49;0.00934;955.4118566;0.90764126;EUR
2025-07-18 11:08:31;BTC/EUR;BTC;EUR;SELL;102292.49;0.00049;50.1233201;0.04761715;EUR
2025-07-18 11:05:11;SOL/EUR;SOL;EUR;SELL;153.89;2.025;311.62725;0.29604589;EUR
2025-07-18 11:05:11;SOL/EUR;SOL;EUR;SELL;153.88;1.311;201.73668;0.19164985;EUR
2025-07-18 11:05:11;SOL/EUR;SOL;EUR;SELL;153.88;0.626;96.32888;0.09151244;EUR
2025-07-18 11:05:11;SOL/EUR;SOL;EUR;SELL;153.89;0.626;96.33514;0.09151838;EUR
2025-07-18 11:05:11;SOL/EUR;SOL;EUR;SELL;153.89;1.95;300.0855;0.28508123;EUR
2025-07-18 10:39:41;SOL/EUR;SOL;EUR;BUY;153.46;0.834;127.98564;0.0007923;SOL
2025-07-18 10:39:41;SOL/EUR;SOL;EUR;BUY;153.46;1.455;223.2843;0.00138225;SOL
2025-07-18 10:39:41;SOL/EUR;SOL;EUR;BUY;153.46;0.049;7.51954;0.00004655;SOL
2025-07-18 10:39:41;SOL/EUR;SOL;EUR;BUY;153.44;2.025;310.716;0.00192375;SOL
2025-07-18 10:39:41;SOL/EUR;SOL;EUR;BUY;153.45;1.5;230.175;0.001425;SOL
2025-07-18 10:39:41;SOL/EUR;SOL;EUR;BUY;153.44;0.626;96.05344;0.0005947;SOL
2025-07-18 10:39:41;SOL/EUR;SOL;EUR;BUY;153.46;0.049;7.51954;0.00004655;SOL
2025-07-18 10:37:57;BTC/EUR;BTC;EUR;BUY;102099.2;0.00508;518.663936;0.00000483;BTC
2025-07-18 10:37:57;BTC/EUR;BTC;EUR;BUY;102099.2;0.00475;484.9712;0.00000451;BTC
2025-07-18 10:04:35;SOL/EUR;SOL;EUR;SELL;154.21;0.626;96.53546;0.09170869;EUR
2025-07-18 10:04:35;SOL/EUR;SOL;EUR;SELL;154.21;1.972;304.10212;0.28889701;EUR
2025-07-18 10:04:35;SOL/EUR;SOL;EUR;SELL;154.22;0.626;96.54172;0.09171463;EUR
2025-07-18 10:04:35;SOL/EUR;SOL;EUR;SELL;154.24;0.626;96.55424;0.09172653;EUR
2025-07-18 10:04:35;SOL/EUR;SOL;EUR;SELL;154.22;2.025;312.2955;0.29668073;EUR
2025-07-18 10:04:35;SOL/EUR;SOL;EUR;SELL;154.23;0.626;96.54798;0.09172058;EUR
2025-07-18 09:59:37;BTC/EUR;BTC;EUR;SELL;102198.64;0.00983;1004.6126312;0.954382;EUR
2025-07-18 09:45:11;SOL/EUR;SOL;EUR;BUY;154.18;3.779;582.64622;0.00359005;SOL
2025-07-18 09:45:11;SOL/EUR;SOL;EUR;BUY;154.17;0.626;96.51042;0.0005947;SOL
2025-07-18 09:45:11;SOL/EUR;SOL;EUR;BUY;154.17;0.609;93.88953;0.00057855;SOL
2025-07-18 09:45:11;SOL/EUR;SOL;EUR;BUY;154.18;1.5;231.27;0.001425;SOL
2025-07-18 09:44:16;BTC/EUR;BTC;EUR;BUY;102110.45;0.00598;610.620491;0.00000568;BTC
2025-07-18 09:44:16;BTC/EUR;BTC;EUR;BUY;102110.45;0.00385;393.1252325;0.00000366;BTC
2025-07-18 09:40:59;BTC/EUR;BTC;EUR;SELL;102096.23;0.00985;1005.6478655;0.95536547;EUR
2025-07-18 09:34:23;ETH/EUR;ETH;EUR;SELL;3086.91;0.0208;64.207728;0.06099734;EUR
2025-07-18 09:34:23;ETH/EUR;ETH;EUR;SELL;3087.18;0.3037;937.576566;0.89069774;EUR
2025-07-18 09:25:52;BTC/EUR;BTC;EUR;BUY;101863.1;0.00985;1003.351535;0.00000936;BTC
2025-07-18 09:24:55;BTC/EUR;BTC;EUR;SELL;102017.51;0.00267;272.3867517;0.25876741;EUR
2025-07-18 09:24:55;BTC/EUR;BTC;EUR;SELL;102017.51;0.00718;732.4857218;0.69586144;EUR
2025-07-18 09:18:58;ETH/EUR;ETH;EUR;BUY;3092.47;0.0033;10.205151;0.00000314;ETH
2025-07-18 09:18:58;ETH/EUR;ETH;EUR;BUY;3092.38;0.3037;939.155806;0.00028852;ETH
2025-07-18 09:18:58;ETH/EUR;ETH;EUR;BUY;3092.49;0.0175;54.118575;0.00001663;ETH
2025-07-18 09:09:11;BTC/EUR;BTC;EUR;BUY;101949;0.00006;6.11694;0.00000006;BTC
2025-07-18 09:09:11;BTC/EUR;BTC;EUR;BUY;101947.72;0.0049;499.543828;0.00000466;BTC
2025-07-18 09:09:11;BTC/EUR;BTC;EUR;BUY;101953.32;0.00489;498.5517348;0.00000465;BTC
2025-07-18 09:05:09;BTC/EUR;BTC;EUR;SELL;101845.59;0.00765;779.1187635;0.74016283;EUR
2025-07-18 09:05:09;BTC/EUR;BTC;EUR;SELL;101845.59;0.00222;226.0972098;0.21479235;EUR
2025-07-18 08:49:39;BTC/EUR;BTC;EUR;BUY;101731.48;0.00491;499.5015668;0.00000466;BTC
2025-07-18 08:49:39;BTC/EUR;BTC;EUR;BUY;101731.48;0.00496;504.5881408;0.00000471;BTC
2025-07-18 08:36:13;BTC/EUR;BTC;EUR;SELL;102025.1;0.00008;8.162008;0.00775391;EUR
2025-07-18 08:36:13;BTC/EUR;BTC;EUR;SELL;102021.07;0.0081;826.370667;0.78505213;EUR
2025-07-18 08:36:13;BTC/EUR;BTC;EUR;SELL;102030.6;0.00006;6.121836;0.00581574;EUR
2025-07-18 08:36:13;BTC/EUR;BTC;EUR;SELL;102025;0.00024;24.486;0.0232617;EUR
2025-07-18 08:36:13;BTC/EUR;BTC;EUR;SELL;102025.5;0.00006;6.12153;0.00581545;EUR
2025-07-18 08:36:13;BTC/EUR;BTC;EUR;SELL;102027.12;0.0002;20.405424;0.01938515;EUR
2025-07-18 08:36:13;BTC/EUR;BTC;EUR;SELL;102031.55;0.001;102.03155;0.09692997;EUR
2025-07-18 08:36:13;BTC/EUR;BTC;EUR;SELL;102028.04;0.00008;8.1622432;0.00775413;EUR
2025-07-18 08:32:06;ETH/EUR;ETH;EUR;SELL;3097.26;0.3232;1001.034432;0.95098271;EUR
2025-07-18 08:29:31;ETH/EUR;ETH;EUR;BUY;3111.24;0.3232;1005.552768;0.00030704;ETH
2025-07-18 08:27:02;BTC/EUR;BTC;EUR;BUY;102407.17;0.00046;47.1072982;0.00000044;BTC
2025-07-18 08:27:02;BTC/EUR;BTC;EUR;BUY;102405.11;0.00488;499.7369368;0.00000464;BTC
2025-07-18 08:27:02;BTC/EUR;BTC;EUR;BUY;102405.11;0.00448;458.7748928;0.00000426;BTC
2025-07-18 08:26:10;BTC/EUR;BTC;EUR;SELL;102431.94;0.0098;1003.833012;0.95364136;EUR
2025-07-18 08:20:23;ETH/EUR;ETH;EUR;SELL;3113.52;0.0025;7.7838;0.00739461;EUR
2025-07-18 08:20:23;ETH/EUR;ETH;EUR;SELL;3113.6;0.3037;945.60032;0.8983203;EUR
2025-07-18 08:20:23;ETH/EUR;ETH;EUR;SELL;3113.4;0.0174;54.17316;0.0514645;EUR
2025-07-18 08:11:07;BTC/EUR;BTC;EUR;BUY;102553.83;0.00268;274.8442644;0.00000255;BTC
2025-07-18 08:11:07;BTC/EUR;BTC;EUR;BUY;102556.56;0.00706;724.0493136;0.00000671;BTC
2025-07-18 08:11:07;BTC/EUR;BTC;EUR;BUY;102553.83;0.00006;6.1532298;0.00000006;BTC
2025-07-18 08:04:32;ETH/EUR;ETH;EUR;BUY;3106.9;0.0199;61.82731;0.00001891;ETH
2025-07-18 08:04:32;ETH/EUR;ETH;EUR;BUY;3106.9;0.3037;943.56553;0.00028852;ETH
2025-07-18 08:03:37;BTC/EUR;BTC;EUR;SELL;102507.66;0.00006;6.1504596;0.00584294;EUR
2025-07-18 08:03:37;BTC/EUR;BTC;EUR;SELL;102514.1;0.00006;6.150846;0.0058433;EUR
